"UF","COD_MUN_TSE","NOME_MUNICIPIO","DESCRICAO_CARGO","NUM_ZONA","QTDE_VOTOS"
"SP","61646","Arapeí","GOVERNADOR","18","1802"
"SP","61654","Araras","GOVERNADOR","14","74819"
"SP","61662","Estiva Gerbi","GOVERNADOR","216","6513"
"SP","61670","Arealva","GOVERNADOR","300","4762"
"SP","61689","Engenheiro Coelho","GOVERNADOR","75","7990"
"SP","61697","Areias","GOVERNADOR","105","2581"
"SP","61700","Ribeirão Grande","GOVERNADOR","37","5221"
"SP","61719","Areiópolis","GOVERNADOR","129","6698"
"SP","61727","Hortolândia","GOVERNADOR","361","105028"
"SP","61735","Ariranha","GOVERNADOR","111","5869"
"SP","61743","Holambra","GOVERNADOR","75","7706"
"SP","61751","Artur Nogueira","GOVERNADOR","75","23754"
"SP","61760","Elisiário","GOVERNADOR","40","2121"
"SP","61778","Arujá","GOVERNADOR","335","47940"
"SP","61786","Bom Sucesso de Itararé","GOVERNADOR","57","2241"
"SP","61794","Assis","GOVERNADOR","15","28999"
"SP","61794","Assis","GOVERNADOR","290","24886"
"SP","61808","Pontalinda","GOVERNADOR","152","2582"
"SP","61816","Atibaia","GOVERNADOR","16","76723"
"SP","61824","Parisi","GOVERNADOR","147","1633"
"SP","61832","Auriflama","GOVERNADOR","225","8997"
"SP","61840","Taquarivaí","GOVERNADOR","53","3537"
"SP","61859","Avaí","GOVERNADOR","300","3140"
"SP","61867","Marapoama","GOVERNADOR","79","2002"
"SP","61875","Avanhandava","GOVERNADOR","289","5993"
"SP","61883","São João de Iracema","GOVERNADOR","168","1261"
"SP","61891","Avaré","GOVERNADOR","17","48197"
"SP","61905","São Lourenço da Serra","GOVERNADOR","201","8185"
"SP","61913","Bady Bassitt","GOVERNADOR","126","8993"
"SP","61921","Zacarias","GOVERNADOR","214","1702"
"SP","61930","Balbinos","GOVERNADOR","95","1082"
"SP","61948","Itapirapuã Paulista","GOVERNADOR","10","2345"
"SP","61956","Bálsamo","GOVERNADOR","72","5536"
"SP","61964","Mesópolis","GOVERNADOR","152","1267"
"SP","61972","Bananal","GOVERNADOR","18","6526"
"SP","61980","Nova Campina","GOVERNADOR","53","5117"
"SP","61999","Barbosa","GOVERNADOR","289","3853"
"SP","62006","Ilha Comprida","GOVERNADOR","51","5271"
"SP","62014","Barão de Antonina","GOVERNADOR","56","1866"
"SP","62022","Lourdes","GOVERNADOR","214","1574"
"SP","62030","Bariri","GOVERNADOR","19","18486"
"SP","62049","Torre de Pedra","GOVERNADOR","140","1770"
"SP","62057","Barra Bonita","GOVERNADOR","200","24389"
"SP","62065","Arco-Íris","GOVERNADOR","143","1576"
"SP","62073","Barra do Turvo","GOVERNADOR","228","4431"
"SP","62081","Brejo Alegre","GOVERNADOR","25","1737"
"SP","62090","Barretos","GOVERNADOR","21","67084"
"SP","62103","Canas","GOVERNADOR","68","2742"
"SP","62111","Barrinha","GOVERNADOR","135","16283"
"SP","62120","Pracinha","GOVERNADOR","69","1122"
"SP","62138","Barueri","GOVERNADOR","199","93054"
"SP","62138","Barueri","GOVERNADOR","386","77112"
"SP","62146","Pratânia","GOVERNADOR","129","3129"
"SP","62154","Bastos","GOVERNADOR","184","13531"
"SP","62162","Quadra","GOVERNADOR","140","2108"
"SP","62170","Batatais","GOVERNADOR","22","34304"
"SP","62189","Santa Cruz da Esperança","GOVERNADOR","32","1355"
"SP","62197","Bauru","GOVERNADOR","23","80282"
"SP","62197","Bauru","GOVERNADOR","300","60960"
"SP","62197","Bauru","GOVERNADOR","387","61257"
"SP","62200","Santa Salete","GOVERNADOR","152","1183"
"SP","62219","Bebedouro","GOVERNADOR","24","45033"
"SP","62227","Vitória Brasil","GOVERNADOR","152","1286"
"SP","62235","Bento de Abreu","GOVERNADOR","146","1693"
"SP","62243","Ipiguá","GOVERNADOR","268","2619"
"SP","62251","Bernardino de Campos","GOVERNADOR","114","6700"
"SP","62260","Taquaral","GOVERNADOR","98","1709"
"SP","62278","Bilac","GOVERNADOR","210","4615"
"SP","62286","Fernão","GOVERNADOR","47","1132"
"SP","62294","Birigui","GOVERNADOR","25","64186"
"SP","62308","Gavião Peixoto","GOVERNADOR","385","2917"
"SP","62316","Biritiba-Mirim","GOVERNADOR","319","17019"
"SP","62324","Jumirim","GOVERNADOR","142","1676"
"SP","62332","Boa Esperança do Sul","GOVERNADOR","107","8114"
"SP","62340","Nantes","GOVERNADOR","106","1737"
"SP","62359","Bocaina","GOVERNADOR","241","6631"
"SP","62367","Nova Castilho","GOVERNADOR","168","1018"
"SP","62375","Bofete","GOVERNADOR","41","5316"
"SP","62383","Ouroeste","GOVERNADOR","302","5348"
"SP","62391","Boituva","GOVERNADOR","369","27570"
"SP","62405","Paulistânia","GOVERNADOR","7","1195"
"SP","62413","Bom Jesus dos Perdões","GOVERNADOR","16","11392"
"SP","62421","Ribeirão dos Índios","GOVERNADOR","117","1641"
"SP","62430","Borá","GOVERNADOR","12","817"
"SP","62448","Trabiju","GOVERNADOR","107","1163"
"SP","62456","Boracéia","GOVERNADOR","86","2823"
"SP","62472","Borborema","GOVERNADOR","55","8823"
"SP","62499","Botucatu","GOVERNADOR","26","72959"
"SP","62510","Bragança Paulista","GOVERNADOR","27","91046"
"SP","62553","Braúna","GOVERNADOR","289","3192"
"SP","62570","Brodowski","GOVERNADOR","22","12227"
"SP","62596","Brotas","GOVERNADOR","28","12935"
"SP","62618","Buri","GOVERNADOR","53","11067"
"SP","62634","Buritama","GOVERNADOR","214","9382"
"SP","62650","Buritizal","GOVERNADOR","50","2526"
"SP","62677","Cabrália Paulista","GOVERNADOR","97","2807"
"SP","62693","Cabreúva","GOVERNADOR","59","24076"
"SP","62715","Caçapava","GOVERNADOR","29","54234"
"SP","62731","Cachoeira Paulista","GOVERNADOR","145","19187"
"SP","62758","Caconde","GOVERNADOR","30","10663"
"SP","62774","Cafelândia","GOVERNADOR","31","10242"
"SP","62790","Caiabu","GOVERNADOR","167","2923"
"SP","62812","Caieiras","GOVERNADOR","192","50480"
"SP","62839","Caiuá","GOVERNADOR","102","3015"
"SP","62855","Cajamar","GOVERNADOR","354","41813"
"SP","62871","Cajobi","GOVERNADOR","80","6296"
"SP","62898","Cajuru","GOVERNADOR","32","14200"
"SP","62910","Campinas","GOVERNADOR","274","74270"
"SP","62910","Campinas","GOVERNADOR","275","104608"
"SP","62910","Campinas","GOVERNADOR","33","57286"
"SP","62910","Campinas","GOVERNADOR","378","124030"
"SP","62910","Campinas","GOVERNADOR","379","112654"
"SP","62910","Campinas","GOVERNADOR","380","98916"
"SP","62910","Campinas","GOVERNADOR","423","63821"
"SP","62936","Campo Limpo Paulista","GOVERNADOR","344","47289"
"SP","62952","Campos do Jordão","GOVERNADOR","35","28836"
"SP","62979","Campos Novos Paulista","GOVERNADOR","83","2800"
"SP","62995","Cananéia","GOVERNADOR","36","6953"
"SP","63010","Cândido Mota","GOVERNADOR","226","19369"
"SP","63037","Cândido Rodrigues","GOVERNADOR","139","2005"
"SP","63053","Capão Bonito","GOVERNADOR","37","27551"
"SP","63070","Capela do Alto","GOVERNADOR","140","9820"
"SP","63096","Capivari","GOVERNADOR","38","27666"
"SP","63118","Caraguatatuba","GOVERNADOR","206","54110"
"SP","63134","Carapicuíba","GOVERNADOR","303","86423"
"SP","63134","Carapicuíba","GOVERNADOR","388","137911"
"SP","63150","Cardoso","GOVERNADOR","224","7571"
"SP","63177","Casa Branca","GOVERNADOR","39","15838"
"SP","63193","Cássia dos Coqueiros","GOVERNADOR","32","1962"
"SP","63215","Castilho","GOVERNADOR","9","10469"
"SP","63231","Catanduva","GOVERNADOR","40","67337"
"SP","63258","Catiguá","GOVERNADOR","179","4761"
"SP","63274","Cedral","GOVERNADOR","126","5083"
"SP","63290","Cerqueira César","GOVERNADOR","205","10335"
"SP","63312","Cerquilho","GOVERNADOR","355","24255"
"SP","63339","Cesário Lange","GOVERNADOR","140","8974"
"SP","63355","Charqueada","GOVERNADOR","244","9963"
"SP","63371","Chavantes","GOVERNADOR","313","7634"
"SP","63398","Clementina","GOVERNADOR","25","4004"
"SP","63410","Colina","GOVERNADOR","178","10992"
"SP","63436","Colômbia","GOVERNADOR","21","3957"
"SP","63452","Conchal","GOVERNADOR","75","15309"
"SP","63479","Conchas","GOVERNADOR","41","10064"
"SP","63495","Cordeirópolis","GOVERNADOR","243","13450"
"SP","63517","Coroados","GOVERNADOR","25","3207"
"SP","63533","Coronel Macedo","GOVERNADOR","236","3481"
"SP","63550","Corumbataí","GOVERNADOR","245","2559"
"SP","63576","Cosmópolis","GOVERNADOR","360","34003"
"SP","63592","Cosmorama","GOVERNADOR","138","4766"
"SP","63614","Cotia","GOVERNADOR","227","78076"
"SP","63614","Cotia","GOVERNADOR","286","34720"
"SP","63630","Cravinhos","GOVERNADOR","193","19364"
"SP","63657","Cristais Paulista","GOVERNADOR","240","4986"
"SP","63673","Cruzália","GOVERNADOR","363","1824"
"SP","63690","Cruzeiro","GOVERNADOR","42","47970"
"SP","63711","Cubatão","GOVERNADOR","119","77843"
"SP","63738","Cunha","GOVERNADOR","43","14168"
"SP","63754","Descalvado","GOVERNADOR","44","20134"
"SP","63770","Diadema","GOVERNADOR","222","135491"
"SP","63770","Diadema","GOVERNADOR","329","132296"
"SP","63797","Divinolândia","GOVERNADOR","366","7875"
"SP","63819","Dobrada","GOVERNADOR","170","4410"
"SP","63835","Dois Córregos","GOVERNADOR","45","14516"
"SP","63851","Dolcinópolis","GOVERNADOR","233","1773"
"SP","63878","Dourado","GOVERNADOR","107","5798"
"SP","63894","Dracena","GOVERNADOR","149","26502"
"SP","63916","Duartina","GOVERNADOR","159","8004"
"SP","63932","Dumont","GOVERNADOR","109","4985"
"SP","63959","Echaporã","GOVERNADOR","290","3974"
"SP","63975","Eldorado","GOVERNADOR","148","8206"
"SP","63991","Elias Fausto","GOVERNADOR","358","9903"
"SP","64017","Embu das Artes","GOVERNADOR","341","74829"
"SP","64017","Embu das Artes","GOVERNADOR","391","71964"
"SP","64033","Embu-Guaçu","GOVERNADOR","370","38601"
"SP","64050","Estrela d'Oeste","GOVERNADOR","233","5624"
"SP","64076","Estrela do Norte","GOVERNADOR","261","1918"
"SP","64092","Fartura","GOVERNADOR","234","9575"
"SP","64114","Fernandópolis","GOVERNADOR","150","39782"
"SP","64130","Fernando Prestes","GOVERNADOR","139","3813"
"SP","64157","Ferraz de Vasconcelos","GOVERNADOR","401","93895"
"SP","64173","Flora Rica","GOVERNADOR","154","1382"
"SP","64190","Floreal","GOVERNADOR","162","2118"
"SP","64211","Flórida Paulista","GOVERNADOR","157","6970"
"SP","64238","Florínia","GOVERNADOR","15","2112"
"SP","64254","Franca","GOVERNADOR","291","91946"
"SP","64254","Franca","GOVERNADOR","46","94953"
"SP","64270","Francisco Morato","GOVERNADOR","367","83341"
"SP","64297","Franco da Rocha","GOVERNADOR","192","74213"
"SP","64319","Gabriel Monteiro","GOVERNADOR","210","2090"
"SP","64335","Gália","GOVERNADOR","47","4132"
"SP","64351","Garça","GOVERNADOR","47","26512"
"SP","64378","Gastão Vidigal","GOVERNADOR","162","2529"
"SP","64394","General Salgado","GOVERNADOR","168","6885"
"SP","64416","Getulina","GOVERNADOR","160","6316"
"SP","64432","Glicério","GOVERNADOR","289","3070"
"SP","64459","Guaiçara","GOVERNADOR","67","6364"
"SP","64475","Guaimbê","GOVERNADOR","160","3437"
"SP","64491","Guaíra","GOVERNADOR","169","22733"
"SP","64513","Guapiaçu","GOVERNADOR","126","11112"
"SP","64530","Guapiara","GOVERNADOR","37","11129"
"SP","64556","Guará","GOVERNADOR","338","11953"
"SP","64572","Guaraçaí","GOVERNADOR","153","5459"
"SP","64599","Guaraci","GOVERNADOR","80","6259"
"SP","64610","Guarani d'Oeste","GOVERNADOR","302","1237"
"SP","64637","Guarantã","GOVERNADOR","31","4157"
"SP","64653","Guararapes","GOVERNADOR","151","18736"
"SP","64670","Guararema","GOVERNADOR","319","16964"
"SP","64696","Guaratinguetá","GOVERNADOR","316","41434"
"SP","64696","Guaratinguetá","GOVERNADOR","48","30393"
"SP","64718","Guareí","GOVERNADOR","140","7072"
"SP","64734","Guariba","GOVERNADOR","197","22231"
"SP","64750","Guarujá","GOVERNADOR","212","90952"
"SP","64750","Guarujá","GOVERNADOR","310","84801"
"SP","64777","Guarulhos","GOVERNADOR","176","124703"
"SP","64777","Guarulhos","GOVERNADOR","185","89288"
"SP","64777","Guarulhos","GOVERNADOR","278","72610"
"SP","64777","Guarulhos","GOVERNADOR","279","102011"
"SP","64777","Guarulhos","GOVERNADOR","393","98303"
"SP","64777","Guarulhos","GOVERNADOR","394","128970"
"SP","64777","Guarulhos","GOVERNADOR","395","68419"
"SP","64793","Guzolândia","GOVERNADOR","225","2941"
"SP","64815","Herculândia","GOVERNADOR","184","5329"
"SP","64831","Iacanga","GOVERNADOR","49","5665"
"SP","64858","Iacri","GOVERNADOR","184","4170"
"SP","64874","Ibaté","GOVERNADOR","410","19125"
"SP","64890","Ibirá","GOVERNADOR","179","6276"
"SP","64912","Ibirarema","GOVERNADOR","83","4050"
"SP","64939","Ibitinga","GOVERNADOR","49","32787"
"SP","64955","Ibiúna","GOVERNADOR","191","42661"
"SP","64971","Icém","GOVERNADOR","78","4957"
"SP","64998","Iepê","GOVERNADOR","106","4723"
"SP","65013","Igaraçu do Tietê","GOVERNADOR","200","15263"
"SP","65030","Igarapava","GOVERNADOR","50","16295"
"SP","65056","Igaratá","GOVERNADOR","115","5756"
"SP","65072","Iguape","GOVERNADOR","51","16456"
"SP","65099","Ilhabela","GOVERNADOR","132","15826"
"SP","65110","Indaiatuba","GOVERNADOR","211","113501"
"SP","65137","Indiana","GOVERNADOR","71","3503"
"SP","65153","Indiaporã","GOVERNADOR","302","2526"
"SP","65170","Inúbia Paulista","GOVERNADOR","69","2398"
"SP","65196","Ipaussu","GOVERNADOR","114","8062"
"SP","65218","Iperó","GOVERNADOR","369","13167"
"SP","65234","Ipeúna","GOVERNADOR","245","3654"
"SP","65250","Iporanga","GOVERNADOR","10","2448"
"SP","65277","Ipuã","GOVERNADOR","123","8246"
"SP","65293","Iracemápolis","GOVERNADOR","243","12924"
"SP","65315","Irapuã","GOVERNADOR","207","4346"
"SP","65331","Irapuru","GOVERNADOR","154","4283"
"SP","65358","Itaberá","GOVERNADOR","53","11148"
"SP","65374","Itaí","GOVERNADOR","301","12792"
"SP","65390","Itajobi","GOVERNADOR","79","9854"
"SP","65412","Itaju","GOVERNADOR","19","2089"
"SP","65439","Itanhaém","GOVERNADOR","189","46420"
"SP","65455","Itapecerica da Serra","GOVERNADOR","201","86487"
"SP","65471","Itapetininga","GOVERNADOR","52","81630"
"SP","65498","Itapeva","GOVERNADOR","53","51783"
"SP","65510","Itapevi","GOVERNADOR","359","109138"
"SP","65536","Itapira","GOVERNADOR","54","44292"
"SP","65552","Itápolis","GOVERNADOR","55","23524"
"SP","65579","Itaporanga","GOVERNADOR","56","8659"
"SP","65595","Itapuí","GOVERNADOR","241","6805"
"SP","65617","Itapura","GOVERNADOR","88","2415"
"SP","65633","Itaquaquecetuba","GOVERNADOR","377","85593"
"SP","65633","Itaquaquecetuba","GOVERNADOR","419","75952"
"SP","65650","Itararé","GOVERNADOR","57","28104"
"SP","65676","Itariri","GOVERNADOR","295","6543"
"SP","65692","Itatiba","GOVERNADOR","58","57076"
"SP","65714","Itatinga","GOVERNADOR","26","10413"
"SP","65730","Itirapina","GOVERNADOR","245","7388"
"SP","65757","Itirapuã","GOVERNADOR","85","3778"
"SP","65773","Itobi","GOVERNADOR","39","4828"
"SP","65790","Itu","GOVERNADOR","59","93790"
"SP","65811","Itupeva","GOVERNADOR","65","22468"
"SP","65838","Ituverava","GOVERNADOR","60","23009"
"SP","65854","Jaborandi","GOVERNADOR","178","4004"
"SP","65870","Jaboticabal","GOVERNADOR","61","41252"
"SP","65897","Jacareí","GOVERNADOR","396","63055"
"SP","65897","Jacareí","GOVERNADOR","62","64791"
"SP","65919","Jaci","GOVERNADOR","72","3802"
"SP","65935","Jacupiranga","GOVERNADOR","228","9927"
"SP","65951","Jaguariúna","GOVERNADOR","333","25819"
"SP","65978","Jales","GOVERNADOR","152","29991"
"SP","65994","Jambeiro","GOVERNADOR","29","3383"
"SP","66010","Jandira","GOVERNADOR","304","62946"
"SP","66036","Jardinópolis","GOVERNADOR","204","20223"
"SP","66052","Jarinu","GOVERNADOR","16","13350"
"SP","66079","Jaú","GOVERNADOR","63","78720"
"SP","66095","Jeriquara","GOVERNADOR","155","2416"
"SP","66117","Joanópolis","GOVERNADOR","92","7091"
"SP","66133","João Ramalho","GOVERNADOR","104","2797"
"SP","66150","José Bonifácio","GOVERNADOR","64","19389"
"SP","66176","Júlio Mesquita","GOVERNADOR","31","3008"
"SP","66192","Jundiaí","GOVERNADOR","281","119004"
"SP","66192","Jundiaí","GOVERNADOR","65","111944"
"SP","66214","Junqueirópolis","GOVERNADOR","196","10816"
"SP","66230","Juquiá","GOVERNADOR","223","11779"
"SP","66257","Juquitiba","GOVERNADOR","201","16629"
"SP","66273","Lagoinha","GOVERNADOR","128","4052"
"SP","66290","Laranjal Paulista","GOVERNADOR","209","16145"
"SP","66311","Lavínia","GOVERNADOR","153","3280"
"SP","66338","Lavrinhas","GOVERNADOR","42","4656"
"SP","66354","Leme","GOVERNADOR","188","56091"
"SP","66370","Lençóis Paulista","GOVERNADOR","161","37406"
"SP","66397","Limeira","GOVERNADOR","399","70100"
"SP","66397","Limeira","GOVERNADOR","66","94379"
"SP","66419","Lindóia","GOVERNADOR","134","4153"
"SP","66435","Lins","GOVERNADOR","297","26566"
"SP","66435","Lins","GOVERNADOR","67","15882"
"SP","66451","Lorena","GOVERNADOR","68","50436"
"SP","66478","Louveira","GOVERNADOR","345","23262"
"SP","66494","Lucélia","GOVERNADOR","69","11444"
"SP","66516","Lucianópolis","GOVERNADOR","159","1561"
"SP","66532","Luís Antônio","GOVERNADOR","133","6491"
"SP","66559","Luiziânia","GOVERNADOR","289","3121"
"SP","66575","Lupércio","GOVERNADOR","47","2879"
"SP","66591","Lutécia","GOVERNADOR","12","1952"
"SP","66613","Macatuba","GOVERNADOR","86","10462"
"SP","66630","Macaubal","GOVERNADOR","77","4987"
"SP","66656","Macedônia","GOVERNADOR","302","2437"
"SP","66672","Magda","GOVERNADOR","162","2304"
"SP","66699","Mairinque","GOVERNADOR","131","28520"
"SP","66710","Mairiporã","GOVERNADOR","237","42928"
"SP","66737","Manduri","GOVERNADOR","94","5770"
"SP","66753","Marabá Paulista","GOVERNADOR","102","2615"
"SP","66770","Maracaí","GOVERNADOR","363","8762"
"SP","66796","Mariápolis","GOVERNADOR","157","2625"
"SP","66818","Marília","GOVERNADOR","400","68289"
"SP","66818","Marília","GOVERNADOR","70","60477"
"SP","66834","Marinópolis","GOVERNADOR","232","1634"
"SP","66850","Martinópolis","GOVERNADOR","71","14117"
"SP","66877","Matão","GOVERNADOR","170","50807"
"SP","66893","Mauá","GOVERNADOR","217","42703"
"SP","66893","Mauá","GOVERNADOR","339","57811"
"SP","66893","Mauá","GOVERNADOR","364","56343"
"SP","66893","Mauá","GOVERNADOR","365","88242"
"SP","66915","Mendonça","GOVERNADOR","64","3040"
"SP","66931","Meridiano","GOVERNADOR","302","2688"
"SP","66958","Miguelópolis","GOVERNADOR","208","12347"
"SP","66974","Mineiros do Tietê","GOVERNADOR","241","7272"
"SP","66990","Miracatu","GOVERNADOR","218","11717"
"SP","67016","Mira Estrela","GOVERNADOR","224","1951"
"SP","67032","Mirandópolis","GOVERNADOR","153","15642"
"SP","67059","Mirante do Paranapanema","GOVERNADOR","238","10405"
"SP","67075","Mirassol","GOVERNADOR","72","31940"
"SP","67091","Mirassolândia","GOVERNADOR","72","2878"
"SP","67113","Mococa","GOVERNADOR","73","41511"
"SP","67130","Mogi das Cruzes","GOVERNADOR","287","104247"
"SP","67130","Mogi das Cruzes","GOVERNADOR","319","44838"
"SP","67130","Mogi das Cruzes","GOVERNADOR","74","79848"
"SP","67156","Mogi Guaçu","GOVERNADOR","216","87883"
"SP","67172","Mogi Mirim","GOVERNADOR","75","52614"
"SP","67199","Mombuca","GOVERNADOR","38","2238"
"SP","67210","Monções","GOVERNADOR","162","1554"
"SP","67237","Mongaguá","GOVERNADOR","189","25913"
"SP","67253","Monte Alegre do Sul","GOVERNADOR","8","4472"
"SP","67270","Monte Alto","GOVERNADOR","76","28889"
"SP","67296","Monte Aprazível","GOVERNADOR","77","12690"
"SP","67318","Monte Azul Paulista","GOVERNADOR","171","12295"
"SP","67334","Monte Castelo","GOVERNADOR","175","2638"
"SP","67350","Monteiro Lobato","GOVERNADOR","282","2751"
"SP","67377","Monte Mor","GOVERNADOR","358","28078"
"SP","67393","Morro Agudo","GOVERNADOR","336","16246"
"SP","67415","Morungaba","GOVERNADOR","58","7755"
"SP","67431","Murutinga do Sul","GOVERNADOR","9","2730"
"SP","67458","Narandiba","GOVERNADOR","261","2850"
"SP","67474","Natividade da Serra","GOVERNADOR","84","4807"
"SP","67490","Nazaré Paulista","GOVERNADOR","16","10033"
"SP","67512","Neves Paulista","GOVERNADOR","72","6016"
"SP","67539","Nhandeara","GOVERNADOR","162","6525"
"SP","67555","Nipoã","GOVERNADOR","77","2892"
"SP","67571","Nova Aliança","GOVERNADOR","126","4082"
"SP","67598","Nova Europa","GOVERNADOR","239","5991"
"SP","67610","Nova Granada","GOVERNADOR","78","11622"
"SP","67636","Nova Guataporanga","GOVERNADOR","175","1450"
"SP","67652","Nova Independência","GOVERNADOR","9","2007"
"SP","67679","Nova Luzitânia","GOVERNADOR","162","2268"
"SP","67695","Nova Odessa","GOVERNADOR","292","32467"
"SP","67717","Novo Horizonte","GOVERNADOR","79","21864"
"SP","67733","Nuporanga","GOVERNADOR","235","4468"
"SP","67750","Ocauçu","GOVERNADOR","180","2687"
"SP","67776","Óleo","GOVERNADOR","94","2115"
"SP","67792","Olímpia","GOVERNADOR","80","29819"
"SP","67814","Onda Verde","GOVERNADOR","78","2683"
"SP","67830","Oriente","GOVERNADOR","180","4100"
