4202081,BANDEIRANTE,SANTA CATARINA,BANDEIRANTE,-53.64104958659,-26.7689379005651,502.983496
4212239,PARAÍSO,SANTA CATARINA,PARAÍSO,-53.6753141316767,-26.6152629700366,503.295401
4307302,ERVAL SECO,RIO GRANDE DO SUL,ERVAL SECO,-53.5095730836612,-27.5494171257352,408.689937
4313805,PALMITINHO,RIO GRANDE DO SUL,PALMITINHO,-53.5555460129883,-27.3560199131671,516.982325
4323507,VISTA ALEGRE,RIO GRANDE DO SUL,VISTA ALEGRE,-53.49241046612481,-27.3700841693036,546.141637
4321329,TAQUARUÇU DO SUL,RIO GRANDE DO SUL,TAQUARUÇU DO SUL,-53.46695195961439,-27.3980360501364,540.15949
4320206,SEBERI,RIO GRANDE DO SUL,SEBERI,-53.4054673035279,-27.4804138157532,530.600807
4308508,FREDERICO WESTPHALEN,RIO GRANDE DO SUL,FREDERICO WESTPHALEN,-53.40077673885141,-27.3588824116103,544.36496
4216255,SÃO JOÃO DO OESTE,SANTA CATARINA,SÃO JOÃO DO OESTE,-53.59596667974431,-27.0974826246758,337.939301
4303400,CAIÇARA,RIO GRANDE DO SUL,CAIÇARA,-53.43189548510399,-27.2809406638578,567.334445
4323101,VICENTE DUTRA,RIO GRANDE DO SUL,VICENTE DUTRA,-53.4021290554095,-27.1684450433776,220.997806
4211009,MONDAÍ,SANTA CATARINA,MONDAÍ,-53.3986840279187,-27.1036116933375,218.702999
4215075,RIQUEZA,SANTA CATARINA,RIQUEZA,-53.3252862115099,-27.0675941638144,225.582248
4310850,JABOTICABA,RIO GRANDE DO SUL,JABOTICABA,-53.2843894020471,-27.6312223855182,533.264266
4314456,PINHAL,RIO GRANDE DO SUL,PINHAL,-53.2147061788915,-27.511674242684,340.750715
4305157,CERRO GRANDE,RIO GRANDE DO SUL,CERRO GRANDE,-53.1659130764764,-27.6079801339615,368.250529
4313441,NOVO TIRADENTES,RIO GRANDE DO SUL,NOVO TIRADENTES,-53.1857025890656,-27.5635584337012,333.510446
4306072,CRISTAL DO SUL,RIO GRANDE DO SUL,CRISTAL DO SUL,-53.2491844952574,-27.4536295663969,333.740406
4315909,RODEIO BONITO,RIO GRANDE DO SUL,RODEIO BONITO,-53.16853060434379,-27.4704034346893,356.072502
4300646,AMETISTA DO SUL,RIO GRANDE DO SUL,AMETISTA DO SUL,-53.1921772619969,-27.3564254730142,465.820061
4311601,LIBERATO SALZANO,RIO GRANDE DO SUL,LIBERATO SALZANO,-53.0748607372178,-27.5964701630804,327.247544
4310504,IRAÍ,RIO GRANDE DO SUL,IRAÍ,-53.26429601851491,-27.1922819742509,229.495684
4203105,CAIBI,SANTA CATARINA,CAIBI,-53.2505271955837,-27.0730539317928,322.78054
4212106,PALMITOS,SANTA CATARINA,PALMITOS,-53.1622672928949,-27.0702505484029,422.408996
4314704,PLANALTO,RIO GRANDE DO SUL,PLANALTO,-53.058880813139,-27.331463874696,570.376822
4300505,ALPESTRE,RIO GRANDE DO SUL,ALPESTRE,-53.03736604855119,-27.2487687559215,447.887313
4216008,SÃO CARLOS,SANTA CATARINA,SÃO CARLOS,-53.017394273321,-27.0786350771308,293.198058
4200507,ÁGUAS DE CHAPECÓ,SANTA CATARINA,ÁGUAS DE CHAPECÓ,-52.9872510056855,-27.0762129117104,237.124936
4207650,IPORÃ DO OESTE,SANTA CATARINA,IPORÃ DO OESTE,-53.5395118843069,-26.9960166785808,545.960185
4202156,BELMONTE,SANTA CATARINA,BELMONTE,-53.5809772314809,-26.844586346722,567.3582280000001
4204905,DESCANSO,SANTA CATARINA,DESCANSO,-53.5046288706139,-26.8178702202313,589.538271
4205357,FLOR DO SERTÃO,SANTA CATARINA,FLOR DO SERTÃO,-53.3448914354815,-26.7794323280009,299.438254
4217204,SÃO MIGUEL DO OESTE,SANTA CATARINA,SÃO MIGUEL DO OESTE,-53.5188394061561,-26.7264271759021,643.853122
4206405,GUARACIABA,SANTA CATARINA,GUARACIABA,-53.52208971818379,-26.6003475699992,645.751807
4214151,PRINCESA,SANTA CATARINA,PRINCESA,-53.5981058756425,-26.4443352060677,579.015419
4216701,SÃO JOSÉ DO CEDRO,SANTA CATARINA,SÃO JOSÉ DO CEDRO,-53.5001241069131,-26.456060296096,708.980832
4202099,BARRA BONITA,SANTA CATARINA,BARRA BONITA,-53.44130254060449,-26.6522935990991,317.891799
4215208,ROMELÂNDIA,SANTA CATARINA,ROMELÂNDIA,-53.320158400046,-26.6794635623605,404.2604039999999
4200804,ANCHIETA,SANTA CATARINA,ANCHIETA,-53.333270177229,-26.5356808599025,700.527395
4204707,CUNHA PORÃ,SANTA CATARINA,CUNHA PORÃ,-53.1738455719665,-26.8917270816889,515.223585
4207759,IRACEMINHA,SANTA CATARINA,IRACEMINHA,-53.2760577940404,-26.8240650308153,439.70139
4210506,MARAVILHA,SANTA CATARINA,MARAVILHA,-53.174818815895,-26.7616239465027,571.90925
4204756,CUNHATAÍ,SANTA CATARINA,CUNHATAÍ,-53.09329049259039,-26.9731396975643,412.311092
4217303,SAUDADES,SANTA CATARINA,SAUDADES,-52.9955697272511,-26.9197569502826,464.461724
4210902,MODELO,SANTA CATARINA,MODELO,-53.0535007992379,-26.7780420749367,453.790585
4212908,PINHALZINHO,SANTA CATARINA,PINHALZINHO,-52.9822532451308,-26.8488143334593,549.978946
4217154,SÃO MIGUEL DA BOA VISTA,SANTA CATARINA,SÃO MIGUEL DA BOA VISTA,-53.25455637668019,-26.6944751445592,442.005464
4217956,TIGRINHOS,SANTA CATARINA,TIGRINHOS,-53.1575419839148,-26.6894748370017,633.510948
